time_s,bag_time_s,mission_label,mission_state,frequency_hz,cmd.kind,cmd.label,cmd.velocity,cmd.roll_effort,cmd.pitch_effort,cmd.pitch_phase,cmd.cycles,cmd.max_retries,s1_position_rad,s1_velocity_rps,s1_current_a,s1_voltage_v,s1_mode,s2_position_rad,s2_velocity_rps,s2_current_a,s2_voltage_v,s2_mode
0.0,1783622749.325237,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
0.016,1783622749.341207,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.0,-0.0,0.0,12.100000381469727,4.0,-0.0,-0.0,-0.002689999993890524,12.0,4.0
0.0319,1783622749.35717,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.004601942375302315,-0.0,-0.35238999128341675,11.800000190734863,4.0,0.007669903803616762,-0.0,-0.7451300024986267,11.699999809265137,4.0
0.048,1783622749.373242,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.04448544234037399,0.3836931884288788,-0.4115700125694275,11.800000190734863,4.0,0.07363107800483704,0.695443868637085,-0.14794999361038208,11.800000190734863,4.0
0.0641,1783622749.389361,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.1227184608578682,1.6546767950057983,-0.05380000174045563,11.899999618530273,4.0,0.1595340073108673,2.565948247909546,-0.09952999651432037,11.899999618530273,4.0
0.0801,1783622749.405322,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.17487381398677826,2.733814001083374,-0.002689999993890524,12.0,4.0,0.21015536785125732,3.549161911010742,-0.09684000164270401,11.899999618530273,4.0
0.0961,1783622749.421332,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.2546408176422119,4.052759170532227,-0.0699400007724762,12.0,4.0,0.2960582971572876,4.628299236297607,-0.09414999932050705,11.899999618530273,4.0
0.112,1783622749.437228,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.38196122646331787,4.916069030761719,-0.06456000357866287,12.0,4.0,0.41724276542663574,5.1798577308654785,-0.09145999699831009,11.899999618530273,4.0
0.1441,1783622749.469306,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5138835906982422,5.371704578399658,-0.06456000357866287,12.0,4.0,0.5200194716453552,5.155877113342285,0.13718999922275543,12.0,4.0
0.1601,1783622749.485298,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.6519418358802795,5.539570331573486,-0.06724999845027924,12.0,4.0,0.5645049214363098,3.693046808242798,0.03765999898314476,12.0,4.0
0.176,1783622749.501268,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.7409127354621887,5.56355094909668,-0.06456000357866287,12.0,4.0,0.5767768025398254,2.3980824947357178,0.01882999949157238,12.0,4.0
0.192,1783622749.517188,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.7946020364761353,5.56355094909668,-0.06724999845027924,12.0,4.0,0.581378698348999,1.7985618114471436,0.005379999987781048,12.0,4.0
0.209,1783622749.534242,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.9173204898834229,5.56355094909668,-0.06456000357866287,12.0,4.0,0.5829126834869385,0.7913671731948853,0.26093000173568726,12.0,4.0
0.2242,1783622749.549426,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.0277671813964844,5.56355094909668,-0.06456000357866287,12.0,4.0,0.558368980884552,-0.0,0.0,11.899999618530273,4.0
0.2401,1783622749.565312,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.116737961769104,5.587532043457031,-0.06724999845027924,12.0,4.0,0.5384272336959839,-0.6474822163581848,0.07263000309467316,11.899999618530273,4.0
0.256,1783622749.581251,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1489516496658325,5.611512660980225,-0.06724999845027924,12.0,4.0,0.5307573676109314,-0.8153480291366577,0.024210000410676003,11.899999618530273,4.0
0.2721,1783622749.597347,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.3008157014846802,5.7074360847473145,-0.05110999941825867,12.0,4.0,0.4970097839832306,-1.1990412473678589,0.08607999980449677,11.899999618530273,4.0
0.2881,1783622749.613312,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.371378779411316,5.779378414154053,-0.04035000130534172,12.0,4.0,0.47860199213027954,-1.2230219841003418,0.11298000067472458,11.899999618530273,4.0
0.304,1783622749.629268,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.463417649269104,5.875301837921143,-0.03765999898314476,12.0,4.0,0.45405831933021545,-1.3429261445999146,-0.002689999993890524,11.899999618530273,4.0
0.3201,1783622749.645355,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.555456519126892,5.899282455444336,-0.04035000130534172,12.100000381469727,4.0,0.4325825870037079,-1.4628303050994873,0.15063999593257904,11.899999618530273,4.0
0.3361,1783622749.661313,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6674370765686035,5.851321220397949,-0.048420000821352005,12.100000381469727,4.0,0.401902973651886,-1.4148685932159424,-0.002689999993890524,11.899999618530273,4.0
0.3521,1783622749.677308,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.73493230342865,5.803359508514404,-0.05380000174045563,12.100000381469727,4.0,0.38656315207481384,-1.4148685932159424,0.14794999361038208,11.899999618530273,4.0
0.368,1783622749.693259,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.8254371881484985,5.779378414154053,-0.06187000125646591,12.100000381469727,4.0,0.3604854941368103,-1.4388494491577148,-0.002689999993890524,11.899999618530273,4.0
0.384,1783622749.709257,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.917475938796997,5.755397796630859,-0.06187000125646591,12.100000381469727,4.0,0.33594179153442383,-1.4868110418319702,0.22057999670505524,11.800000190734863,4.0
0.4001,1783622749.725348,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.9711652994155884,5.755397796630859,-0.06187000125646591,12.100000381469727,4.0,0.31446605920791626,-1.5587536096572876,0.02151999995112419,11.899999618530273,4.0
0.416,1783622749.741275,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.0984857082366943,5.755397796630859,-0.05380000174045563,12.100000381469727,4.0,0.2730485796928406,-1.7985618114471436,0.17754000425338745,11.899999618530273,4.0
0.4323,1783622749.757566,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.155242919921875,5.755397796630859,-0.05649000033736229,12.100000381469727,4.0,0.251572847366333,-1.8705042600631714,0.0,11.899999618530273,4.0
0.4481,1783622749.773312,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.277961492538452,5.7074360847473145,-0.05649000033736229,12.100000381469727,4.0,0.21168935298919678,-1.9184659719467163,0.16946999728679657,11.899999618530273,4.0
0.464,1783622749.789264,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.3377866744995117,5.683455467224121,-0.05917999893426895,12.100000381469727,4.0,0.1902136206626892,-1.8944851160049438,0.0,11.899999618530273,4.0
0.48,1783622749.805282,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4282915592193604,5.6594743728637695,-0.06187000125646591,12.100000381469727,4.0,0.16260196268558502,-1.8705042600631714,0.010759999975562096,11.899999618530273,4.0
0.4959,1783622749.821166,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.51572847366333,5.635493755340576,-0.06187000125646591,12.100000381469727,4.0,0.13192234933376312,-1.8705042600631714,-0.002689999993890524,11.899999618530273,4.0
0.512,1783622749.837198,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.644582986831665,5.587532043457031,-0.05649000033736229,12.0,4.0,0.0920388475060463,-1.846523404121399,0.15871000289916992,11.899999618530273,4.0
0.5283,1783622749.853521,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.756563425064087,5.539570331573486,-0.06187000125646591,12.0,4.0,0.05215534567832947,-1.8705042600631714,-0.05110999941825867,11.899999618530273,4.0
0.544,1783622749.869272,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.7918450832366943,5.539570331573486,-0.05917999893426895,12.0,4.0,0.04295146092772484,-1.8944851160049438,0.026900000870227814,11.899999618530273,4.0
0.56,1783622749.885269,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.876214027404785,5.515589714050293,-0.06187000125646591,12.0,4.0,0.007669903803616762,-1.9184659719467163,0.002689999993890524,11.899999618530273,4.0
0.5759,1783622749.901152,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.0096702575683594,5.419666290283203,0.2716900110244751,12.100000381469727,4.0,-0.04908738657832146,-2.1342933177948,0.048420000821352005,11.899999618530273,4.0
0.5919,1783622749.917159,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.0434179306030273,4.652279853820801,0.10221999883651733,12.100000381469727,4.0,-0.08436894416809082,-2.1582741737365723,-0.06187000125646591,11.899999618530273,4.0
0.6081,1783622749.933321,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.0541558265686035,3.5731427669525146,0.048420000821352005,12.100000381469727,4.0,-0.10431069135665894,-2.1342933177948,0.1452600061893463,11.899999618530273,4.0
0.6241,1783622749.949309,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.061825752258301,2.1103124618530273,0.016140000894665718,12.100000381469727,4.0,-0.13805827498435974,-2.038370132446289,-0.04035000130534172,11.899999618530273,4.0
0.6401,1783622749.965293,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.0572237968444824,1.1031179428100586,0.6160100102424622,11.800000190734863,4.0,-0.16413594782352448,-1.9424467086791992,0.15063999593257904,11.699999809265137,4.0
0.656,1783622749.981282,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,3.0035343170166016,-0.04796164855360985,-0.045729998499155045,12.0,4.0,-0.19481556117534637,-1.846523404121399,-0.026900000870227814,11.899999618530273,4.0
0.672,1783622749.997259,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.9483110904693604,-1.6306960582733154,0.33087000250816345,12.0,4.0,-0.2208932340145111,-1.7985618114471436,0.15871000289916992,11.800000190734863,4.0
0.688,1783622750.013257,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.871612071990967,-2.901679754257202,0.13718999922275543,12.0,4.0,-0.25310683250427246,-1.774580955505371,0.0833899974822998,11.899999618530273,4.0
0.7041,1783622750.029358,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.790311098098755,-3.81295108795166,-0.13718999922275543,12.100000381469727,4.0,-0.28685441613197327,-1.8705042600631714,-0.048420000821352005,11.899999618530273,4.0
0.7204,1783622750.045662,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.7212820053100586,-4.340528964996338,0.2582400143146515,12.0,4.0,-0.31139808893203735,-1.8944851160049438,0.12643000483512878,11.800000190734863,4.0
0.7363,1783622750.061569,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.669126510620117,-4.412471771240234,0.06724999845027924,12.0,4.0,-0.3298058807849884,-1.822542667388916,-0.002689999993890524,11.899999618530273,4.0
0.7519,1783622750.077178,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.566349744796753,-4.556356430053711,0.24210000038146973,12.0,4.0,-0.3604854941368103,-1.6546767950057983,0.14794999361038208,11.899999618530273,4.0
0.7678,1783622750.093058,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.4865827560424805,-4.652279853820801,0.05917999893426895,12.0,4.0,-0.3880971372127533,-1.5827343463897705,0.06456000357866287,11.899999618530273,4.0
0.7838,1783622750.109044,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.396078109741211,-4.844126224517822,0.029589999467134476,12.0,4.0,-0.41724276542663574,-1.6306960582733154,-0.045729998499155045,11.899999618530273,4.0
0.7998,1783622750.125036,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.3025052547454834,-5.227819442749023,0.01882999949157238,12.0,4.0,-0.4387184977531433,-1.6786576509475708,0.09145999699831009,11.899999618530273,4.0
0.8159,1783622750.141098,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.213534355163574,-5.467628002166748,0.01882999949157238,12.0,4.0,-0.46172821521759033,-1.5587536096572876,-0.0349700003862381,11.899999618530273,4.0
0.8318,1783622750.157066,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.121495485305786,-5.611512660980225,0.016140000894665718,12.0,4.0,-0.480135977268219,-1.4148685932159424,0.07263000309467316,11.899999618530273,4.0
0.8481,1783622750.173289,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,2.0309906005859375,-5.683455467224121,0.016140000894665718,12.0,4.0,-0.5000777244567871,-1.318945288658142,-0.032280001789331436,11.899999618530273,4.0
0.8638,1783622750.189075,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.9389517307281494,-5.7074360847473145,0.016140000894665718,12.0,4.0,-0.5154175162315369,-1.2470028400421143,0.09952999651432037,11.899999618530273,4.0
0.8798,1783622750.205052,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.8484468460083008,-5.755397796630859,0.016140000894665718,12.0,4.0,-0.5353593230247498,-1.1750603914260864,-0.032280001789331436,11.899999618530273,4.0
0.8964,1783622750.22161,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.7548739910125732,-5.755397796630859,0.016140000894665718,12.0,4.0,-0.5537670850753784,-1.151079535484314,0.0349700003862381,11.899999618530273,4.0
0.912,1783622750.237226,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6981167793273926,-5.779378414154053,0.01882999949157238,12.0,4.0,-0.5645049214363098,-1.1270986795425415,-0.010759999975562096,11.899999618530273,4.0
0.9279,1783622750.253092,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.6106798648834229,-5.779378414154053,0.01882999949157238,12.0,4.0,-0.5767768025398254,-1.0071946382522583,-0.010759999975562096,11.899999618530273,4.0
0.9599,1783622750.28513,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.4434759616851807,-5.779378414154053,0.01882999949157238,12.0,4.0,-0.5951845645904541,-0.7673863768577576,-0.008070000447332859,11.899999618530273,4.0
0.9761,1783622750.301322,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.303883671760559,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.6028544306755066,-0.5515589714050293,0.0,11.899999618530273,4.0
0.9919,1783622750.317179,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.1888351440429688,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.6059224009513855,-0.33573153614997864,0.0,11.899999618530273,4.0
1.0081,1783622750.333351,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.119805932044983,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.6059224009513855,-0.21582742035388947,0.0,11.899999618530273,4.0
1.0239,1783622750.349139,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,1.006291389465332,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.6059224009513855,-0.0959232971072197,0.0,11.899999618530273,4.0
1.0398,1783622750.365069,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.937262237071991,-5.803359508514404,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.04796164855360985,0.0,11.899999618530273,4.0
1.056,1783622750.381209,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.8452234268188477,-5.779378414154053,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.023980824276804924,0.0,11.899999618530273,4.0
1.0719,1783622750.397141,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.754718542098999,-5.779378414154053,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.023980824276804924,0.0,11.899999618530273,4.0
1.0879,1783622750.413099,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.6412039399147034,-5.731416702270508,0.01882999949157238,12.0,4.0,-0.607456386089325,-0.0,0.0,11.899999618530273,4.0
1.1039,1783622750.429088,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.5691068768501282,-5.7074360847473145,0.01882999949157238,12.0,4.0,-0.6059224009513855,-0.0,0.0,11.899999618530273,4.0
1.12,1783622750.44521,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.47860199213027954,-5.683455467224121,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.0,0.0,11.899999618530273,4.0
1.1362,1783622750.461468,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.3681553900241852,-5.6594743728637695,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.0,0.0,11.899999618530273,4.0
1.152,1783622750.477219,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.2761165499687195,-5.635493755340576,0.016140000894665718,12.0,4.0,-0.607456386089325,-0.0,0.0,11.899999618530273,4.0
1.1679,1783622750.493168,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.2070874124765396,-5.611512660980225,0.013450000435113907,12.0,4.0,-0.6059224009513855,-0.0,-0.2367199957370758,11.899999618530273,4.0
1.1839,1783622750.509166,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.15493206679821014,-5.611512660980225,0.016140000894665718,12.0,4.0,-0.5951845645904541,0.07194247096776962,-0.06187000125646591,11.899999618530273,4.0
1.2,1783622750.525234,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,0.0613592304289341,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.5767768025398254,0.43165484070777893,-0.026900000870227814,11.899999618530273,4.0
1.2161,1783622750.541287,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.06442718952894211,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.5491651296615601,0.9592329859733582,0.0,11.899999618530273,4.0
1.232,1783622750.557264,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.1564660370349884,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.5322913527488708,1.0791370868682861,-0.13718999922275543,11.899999618530273,4.0
1.249,1783622750.574214,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.2715145945549011,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.5046796798706055,1.0791370868682861,-0.05110999941825867,11.899999618530273,4.0
1.264,1783622750.589202,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.3635534346103668,-5.56355094909668,0.016140000894665718,12.0,4.0,-0.48166996240615845,1.2230219841003418,0.0,11.899999618530273,4.0
1.28,1783622750.605238,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.4555923044681549,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.4632622003555298,1.2949644327163696,-0.09414999932050705,11.899999618530273,4.0
1.296,1783622750.621244,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.4893398582935333,-5.587532043457031,0.016140000894665718,12.0,4.0,-0.4555923044681549,1.2949644327163696,-0.032280001789331436,11.899999618530273,4.0
1.3119,1783622750.637165,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.5829126834869385,-5.611512660980225,0.016140000894665718,12.0,4.0,-0.4356505572795868,1.2949644327163696,-0.04303999990224838,11.899999618530273,4.0
1.3281,1783622750.653381,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.6734175682067871,-5.635493755340576,0.016140000894665718,12.0,4.0,-0.4111068546772003,1.3429261445999146,-0.026900000870227814,11.899999618530273,4.0
1.344,1783622750.669219,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.7961360216140747,-5.6594743728637695,0.016140000894665718,12.0,4.0,-0.3712233603000641,1.5347727537155151,0.010759999975562096,11.899999618530273,4.0
1.36,1783622750.685212,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.8528932929039001,-5.683455467224121,0.016140000894665718,12.0,4.0,-0.3574175238609314,1.606715202331543,0.013450000435113907,11.899999618530273,4.0
1.376,1783622750.701239,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-0.9817476868629456,-5.731416702270508,0.016140000894665718,12.0,4.0,-0.3206019699573517,1.606715202331543,0.005379999987781048,11.899999618530273,4.0
1.392,1783622750.717212,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.0339030027389526,-5.731416702270508,0.016140000894665718,12.0,4.0,-0.30526217818260193,1.5827343463897705,0.013450000435113907,11.899999618530273,4.0
1.4079,1783622750.733161,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.1612234115600586,-5.755397796630859,0.010759999975562096,12.0,4.0,-0.2653786838054657,1.606715202331543,-0.1183599978685379,11.899999618530273,4.0
1.424,1783622750.74919,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.2179807424545288,-5.779378414154053,0.013450000435113907,12.0,4.0,-0.24236896634101868,1.7026385068893433,0.005379999987781048,11.899999618530273,4.0
1.44,1783622750.765224,FORWARD_PADDLE,UNKNOWN,0.506606,forward_paddle,FORWARD_PADDLE,5.0,1.0,0.4,1.5708,3.0,2,-1.3468351364135742,-5.827340126037598,0.010759999975562096,12.0,4.0,-0.2040194422006607,1.9184659719467163,-0.18291999399662018,11.899999618530273,4.0
